cod_Loja,data_compra,inicio,termino,Loja,cod_Produto,produto,EAN,Valor Unitário Sem Imposto,quantidade,valor_total,Impostos,Dinheiro de Volta (Aplicado direto no total),,,,,,,,,,
430,43654.484212962998,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43654.511412036998,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43654.513981481497,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43654.519050925897,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43654.522824074098,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43654.536215277803,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43654.533449074101,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43654.5407291667,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43654.554502314801,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43654.556678240697,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,2,6662.5799999999999,752.58000000000004,90,,,,,,,,,,
430,43654.5644328704,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43654.585289351897,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43654.651423611103,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43654.679675925901,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43654.689328703702,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,2,6662.5799999999999,752.58000000000004,90,,,,,,,,,,
430,43654.695833333302,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,8,26650.32,3010.3200000000002,360,,,,,,,,,,
430,43654.694363425901,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43654.712696759299,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43654.725162037001,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43654.72625,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,2,6662.5799999999999,752.58000000000004,90,,,,,,,,,,
430,43654.728009259299,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,2,6662.5799999999999,752.58000000000004,90,,,,,,,,,,
430,43654.729791666701,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43654.729293981502,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43654.7335185185,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43654.802638888897,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43654.809282407397,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
410,43651.615023148202,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,2,2776.0749999999998,313.57499999999999,37.5,,,,,,,,,,
410,43651.762164351901,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43651.790289351899,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43651.806562500002,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43651.812916666699,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43651.823263888902,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43651.860844907402,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43651.899571759299,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43652.3536342593,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,3,4164.1125000000002,470.36250000000001,56.25,,,,,,,,,,
410,43652.3594675926,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43652.375254629602,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43652.376805555599,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,5,6940.1875,783.9375,93.75,,,,,,,,,,
410,43652.401655092603,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43652.406226851897,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43652.433611111097,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,2,2776.0749999999998,313.57499999999999,37.5,,,,,,,,,,
410,43652.434120370403,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43652.445300925901,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43652.448587963001,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43652.4525810185,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43652.4604398148,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43652.460543981499,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,18,24984.674999999999,2822.1750000000002,337.5,,,,,,,,,,
410,43652.486585648097,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43652.488333333298,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43652.489340277803,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,2,2776.0749999999998,313.57499999999999,37.5,,,,,,,,,,
410,43652.499629629601,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,4,5552.1499999999996,627.14999999999998,75,,,,,,,,,,
410,43652.517800925903,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43652.527800925898,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43652.572997685202,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43652.577384259297,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,2,2776.0749999999998,313.57499999999999,37.5,,,,,,,,,,
410,43652.583784722199,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43652.598900463003,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43652.618032407401,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,2,2776.0749999999998,313.57499999999999,37.5,,,,,,,,,,
410,43652.745011574101,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,2,2776.0749999999998,313.57499999999999,37.5,,,,,,,,,,
410,43652.7663888889,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43652.770347222198,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,2,2776.0749999999998,313.57499999999999,37.5,,,,,,,,,,
410,43652.772789351897,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43652.778807870403,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,2,2776.0749999999998,313.57499999999999,37.5,,,,,,,,,,
410,43652.784490740698,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43652.785127314797,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43652.788310185198,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43652.7895138889,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43652.7911805556,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,7,9716.2625000000007,1097.5125,131.25,,,,,,,,,,
410,43652.791504629597,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,2,2776.0749999999998,313.57499999999999,37.5,,,,,,,,,,
410,43652.798587963,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43652.805914351899,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,2,2776.0749999999998,313.57499999999999,37.5,,,,,,,,,,
410,43652.807650463001,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,5,6940.1875,783.9375,93.75,,,,,,,,,,
410,43652.815590277802,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43652.839317129597,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,2,2776.0749999999998,313.57499999999999,37.5,,,,,,,,,,
410,43652.841134259303,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43652.865034722199,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,5,6940.1875,783.9375,93.75,,,,,,,,,,
410,43652.893310185202,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43653.323865740698,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43653.340092592603,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43653.343900462998,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43653.4093518519,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43653.4238078704,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43653.447141203702,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,2,2776.0749999999998,313.57499999999999,37.5,,,,,,,,,,
410,43653.461192129602,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,2,2776.0749999999998,313.57499999999999,37.5,,,,,,,,,,
410,43653.46125,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,4,5552.1499999999996,627.14999999999998,75,,,,,,,,,,
410,43653.466192129599,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,3,4164.1125000000002,470.36250000000001,56.25,,,,,,,,,,
410,43653.471111111103,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43653.472094907404,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43653.473194444399,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,2,2776.0749999999998,313.57499999999999,37.5,,,,,,,,,,
410,43653.4773726852,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,6,8328.2250000000004,940.72500000000002,112.5,,,,,,,,,,
410,43653.505451388897,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43653.523877314801,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43653.533344907402,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43653.541990740698,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,4,5552.1499999999996,627.14999999999998,75,,,,,,,,,,
410,43653.551932870403,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,6,8328.2250000000004,940.72500000000002,112.5,,,,,,,,,,
410,43653.576898148101,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43653.581388888902,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43653.622210648202,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43653.639895833301,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43653.641134259298,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,3,4164.1125000000002,470.36250000000001,56.25,,,,,,,,,,
410,43653.669884259303,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,3,4164.1125000000002,470.36250000000001,56.25,,,,,,,,,,
410,43653.670543981498,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,2,2776.0749999999998,313.57499999999999,37.5,,,,,,,,,,
410,43653.682939814797,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,3,4164.1125000000002,470.36250000000001,56.25,,,,,,,,,,
410,43653.705972222197,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,2,2776.0749999999998,313.57499999999999,37.5,,,,,,,,,,
410,43653.718784722201,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43653.7407060185,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,2,2776.0749999999998,313.57499999999999,37.5,,,,,,,,,,
410,43653.752847222197,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43653.767800925903,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43653.774328703701,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,2,2776.0749999999998,313.57499999999999,37.5,,,,,,,,,,
410,43653.780833333301,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43653.7893287037,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43653.791921296302,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,3,4164.1125000000002,470.36250000000001,56.25,,,,,,,,,,
410,43653.820567129602,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,2,2776.0749999999998,313.57499999999999,37.5,,,,,,,,,,
410,43653.821412037003,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43653.858645833301,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,2,2776.0749999999998,313.57499999999999,37.5,,,,,,,,,,
410,43654.341782407399,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43654.387962963003,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43654.394513888903,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43654.404143518499,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,2,2776.0749999999998,313.57499999999999,37.5,,,,,,,,,,
410,43654.423958333296,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43654.443171296298,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43654.457557870403,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43654.4593171296,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43654.468090277798,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43654.4796180556,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43654.509398148097,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43654.510011574101,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43654.519375000003,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43654.566423611097,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43654.565567129597,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43654.572986111103,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
410,43654.584837962997,43651,43666,Unidade Manaus 1,49618556000135,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
430,43651.368298611102,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
430,43651.403252314798,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,6,8328.2250000000004,940.72500000000002,112.5,,,,,,,,,,
430,43651.444803240702,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,2,2776.0749999999998,313.57499999999999,37.5,,,,,,,,,,
430,43651.462407407402,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
430,43651.5421180556,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
430,43651.592037037,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
430,43651.837939814803,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
430,43652.371608796297,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,2,2776.0749999999998,313.57499999999999,37.5,,,,,,,,,,
430,43652.377951388902,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
430,43652.4547916667,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,2,2776.0749999999998,313.57499999999999,37.5,,,,,,,,,,
430,43652.456296296303,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,2,2776.0749999999998,313.57499999999999,37.5,,,,,,,,,,
430,43652.467974537001,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
430,43652.491979166698,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
430,43652.501863425903,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,3,4164.1125000000002,470.36250000000001,56.25,,,,,,,,,,
430,43652.500601851898,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,2,2776.0749999999998,313.57499999999999,37.5,,,,,,,,,,
430,43652.516504629602,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
430,43652.5329166667,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
430,43652.535914351902,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,3,4164.1125000000002,470.36250000000001,56.25,,,,,,,,,,
430,43652.548333333303,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,6,8328.2250000000004,940.72500000000002,112.5,,,,,,,,,,
430,43652.556273148097,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
430,43652.586990740703,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,2,2776.0749999999998,313.57499999999999,37.5,,,,,,,,,,
430,43652.600601851896,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
430,43652.734131944402,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,4,5552.1499999999996,627.14999999999998,75,,,,,,,,,,
430,43652.737002314803,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
430,43652.7414236111,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
430,43652.741666666698,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
430,43652.750972222202,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
430,43652.752939814804,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
430,43652.755312499998,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,2,2776.0749999999998,313.57499999999999,37.5,,,,,,,,,,
430,43652.755578703698,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
430,43652.756874999999,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,2,2776.0749999999998,313.57499999999999,37.5,,,,,,,,,,
430,43652.757824074099,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
430,43652.772696759297,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
430,43652.781597222202,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
430,43652.801331018498,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,2,2776.0749999999998,313.57499999999999,37.5,,,,,,,,,,
430,43652.8277662037,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
430,43652.855127314797,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
430,43652.914166666698,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
430,43653.408506944397,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,4,5552.1499999999996,627.14999999999998,75,,,,,,,,,,
430,43653.426261574103,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,4,5552.1499999999996,627.14999999999998,75,,,,,,,,,,
430,43653.427233796298,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
430,43653.437916666699,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,3,4164.1125000000002,470.36250000000001,56.25,,,,,,,,,,
430,43653.447418981501,43651,43666,Unidade Manaus 3,49618556000216,Smart Med,753575952167,1250,1,1388.0374999999999,156.78749999999999,18.75,,,,,,,,,,
